longitude,latitude,name,phone,dates_open,state,city
-119.013,34.071,Sycamore - Point Mugu State Park,818 880.0363,,CA,Oxnard
-117.823,34.413,Sycamore Flats,661.296.9710/626.574.1613,,CA,Wrightwood
-122.204,40.156,Sycamore Grove,530.934.1250/530.934.3316,all year,CA,Red Bluff
-118.254,36.754,Symmes Creek,,,CA,Independence
-117.69,34.381,Table Mountain,661.296.9710/626.574.1613,mid may-late oct,CA,Wrightwood
-118.255,36.997,Taboose Creek County Park,760.878.0272,,CA,Independence
-120.135,39.175,Tahoe State Rec Area,530.583.3074,mid may-late dec,CA,Tahoe City
-120.373,39.188,Talbot,530.367.2224/530.265.4531,,CA,Truckee
-119.737,37.752,Tamarack Flat - Yosemite National Park,209.372.0200,,CA,
-116.374,33.138,Tamarisk Grove - Anza Borrego Desert State Park,760.767.5311,mid may-late dec,CA,Borrego Springs
-122.845,40.835,Tannery Gulch,530.275.1587/530.226.2500,early may-late sep,CA,Weaverville
-118.71,34.323,Tapo Canyon Co Park,,,CA,Simi Valley
-118.733,37.831,Taylor Canyon,760.647.3045/760.873.2400,,CA,Benton
-120.829,40.075,Taylorsville County Park,530.394.0160,,CA,Taylorsville
-116.233,35.87,Tecopa Hot Springs Park,760.852.4481,,CA,Shoshone
-118.484,35.071,Tehachapi Mountain Park,,,CA,Tehachapi
-118.892,36.754,Tenmile,559.338.2251/559.784.1500,,CA,Dunlap
-116.853,36.459,Texas Spring - Death Valley National Park,760.786.3200,early oct-late apr,CA,Furnace Creek
-120.093,37.819,The Pines,209.962.7825/209.533.3671,,CA,Groveland
-119.113,34.626,Thorn Meadows,,,CA,Maricopa
-117.071,36.237,Thorndike - Death Valley National Park,760.786.3200,ealry mar-late nov,CA,
-119.033,34.082,Thornhill Broome - Point Mugu State Park,818.880.0363,,CA,Thousand Oaks
-122.79,39.921,Three Prong,530.934.1250/530.934.3316,mid may-mid dec,CA,Paskenta
-118.456,35.701,Tillie Creek,760.379.5646/559.784.1500,all year,CA,Wofford Heights
-118.269,37.052,Tinnemaha,,,CA,Big Pine
-119.255,37.928,Tioga Lake,760.647.3045/760.873.2400,,CA,Lee Vining
-123.638,41.023,Tish Tang,,,CA,Hoopa
-122.498,41.283,Toad Lake,530.926.4511/530.226.2500,,CA,Mt.Shasta
-119.228,34.861,Toad Springs,661.245.3731/805.961.5778,,CA,Maricopa
-124.058,40.083,Tolkan,,,CA,Etterburg
-122.829,40.141,Tomhead Saddle,530.628.5227/530.226.2500,,CA,
-116.66,33.612,Tool Box Spring,909.382.2922/909.382.2600,,CA,Mountain Center
-120.98,39.726,Tooms RV,,,CA,La Porte
-122.972,41.229,Trail Creek,530.468.5351/530.842.6131,,CA,Etna
-118.984,37.1,Trapper Springs,,,CA,Clovis
-121.954,38.271,Travis AFB Military,707.424.3583,,CA,
-122.659,41.831,Tree Of Heaven,530.493.2243/530.842.6131,mid may-late dec,CA,Yreka
-118.289,37.173,Triangle Rest Area,,,CA,Big Pine
-119.291,36.904,Trimmer Rec Area,,,CA,Sanger
-122.705,41.109,Trinity River,530.275.1587/530.226.2500,,CA,Trinity Center
-123.062,40.748,Trinity River Rec Area,,,CA,Junction City
-117.37,35.619,Trona Pinnacles,,,CA,Trona
-123.064,39.377,Trout Creek,,,CA,Potter Valley
-121.886,41.445,Trout Creek Meadow,530.926.4511/530.226.2500,,CA,
-118.235,36.067,Troy Meadow,760.379.5646/559.784.1500,,CA,Inyokern
-119.257,38.052,Trumbull Lake,760.932.7070/775.331.6444,early jul-mid sep,CA,Bridgeport
-118.668,37.562,Tuff,760.873.2500/760.873.2400,early may-late oct,CA,Bishop
-118.901,36.08,Tule Rec Area,559.784.0215,all year,CA,Porterville
-121.481,41.951,Tulelake - Butte Valley Fair RV Park,,,CA,Tulelake
-122.779,40.774,Tunnel Rock,530.275.1587/530.226.2500,,CA,Lewiston
-119.359,37.871,Tuolumne Meadows - Yosemite National Park,877.444.6777,early jul-late sep,CA,Lee Vining
-120.581,37.63,Turlock Lake State Rec Area,209.874.2056,mid may-late dec,CA,La Grange
-119.804,38.722,Turtle Rock Park,,,CA,Turtle Rock Park
-118.13,36.564,Tuttle Creek,,,CA,Lone Pine
-120.507,37.986,Tuttletown Rec Area - Chamise,209.536.9094,all year,CA,Columbia
-119.01,37.616,Twin Lakes,760.924.5500/760.873.2400,early jun-late oct,CA,Mammoth Lakes
-120.744,39.567,Union Flat,530.288.3231/530.265.4531,mid apr-mid oct,CA,Downieville
-119.955,38.639,Upper Blue Lake,,,CA,Markleeville
-119.938,38.63,Upper Blue Lake Dam,,,CA,Markleeville
-119.409,37.502,Upper Chiquito,559.877.2218/559.297.0706,,CA,Oakhurst
-120.244,39.492,Upper Little Truckee,530.994.3401/530.265.4531,mid apr-mid oct,CA,Sierraville
-119.771,34.556,Upper Oso,805.967.3481/805.961.5778,all year,CA,Santa Barbara
-118.725,37.469,Upper Pine Grove,760.873.2500/760.873.2400,mid may-mid sep,CA,Crowley Lake
-119.563,37.735,Upper Pines - Yosemite National Park,209.372.0200,mid mar-late dec,CA,Yosemite Village
-119.575,37.743,Upper River - Yosemite National Park,209.372.0200,,CA,
-120.85,41.301,Upper Rush Creek,530.299.3215/530.233.5811,,CA,Adin
-118.421,37.129,Upper Sage,760.873.2500/760.873.2400,mid may-mid sep,CA,Big Pine
-117.433,33.607,Upper San Juan,909.736.1811/626.574.1613,mid jun-mid sep,CA,Lake Elsinore
-118.53,34.691,Upper Shake,661.296.9710/626.574.1613,,CA,Lake Hughes
-118.829,36.668,Upper Stony Creek,559.338.2251/559.784.1500,early jun-mid sep,CA,Dunlap
-123.844,39.837,Usal Beach - Sinkyone Wilderness State Park,707.986.7711,all year,CA,Whitethorn
-121.793,37.085,Uvas Canyon County Park,408.779.9232,,CA,Morgan Hill
-119.341,34.878,Valle Vista,661.245.3731/805.961.5778,,CA,Frazier Park
-116.354,32.976,Vallecito,760.765.1188,,CA,Ocotillo
-123.787,39.279,Van Damme State Park,707.937.5804,mid may-late dec,CA,Mendocino
-123.978,40.489,Van Duzen Park,707.445.7651,,CA,Carlotta
-120.552,34.721,Vandenberg AFB Military,805.606.8579,,CA,
-119.01,37.379,Vermillion,559.855.5355/559.297.0706,early jun-mid sep,CA,Lakeshore
-121.911,36.6,Veterans Memorial Park,831.646.3865,,CA,Monterey
-114.571,34.188,Vidal Junction - Dispersed,,,CA,Vidal Junction
-120.214,38.325,Wa Ka Luu Hep Yoo,209.795.1381/209.533.3671,,CA,Arnold
-120.098,34.957,Wagon Flat,805.925.9538/805.961.5778,,CA,Santa Margarita
-117.548,35.573,Wagon Wheel Off Hwy Area,,,CA,Trona
-124.003,40.018,Wailaki,,,CA,Redway
-118.041,35.665,Walker Pass,661.391.6120,,CA,Walker Pass
-118.986,37.302,Ward Lake,559.855.5355/559.297.0706,,CA,Lakeshore
-121.309,40.363,Warner Creek,,,CA,Chester
-121.394,40.442,Warner Valley - Lassen Volcanic National Park,530.595.4480,,CA,
-115.057,32.988,Washes - Imperial Sand Dunes OHV,760.337.4400,,CA,Brawley
-123.496,40.251,Watts Lake,707.574.6233/707.442.1721,,CA,Mad River
-119.679,37.547,Wawona  - Yosemite National Park,877.444.6777,mid apr-late dec,CA,Wawona
-122.949,39.838,Wells Cabin,530.934.1250/530.934.3316,mid may-mid nov,CA,Covelo
-120.374,38.889,Wench Creek,530.644.2349/530.622.5061,early jun-mid sep,CA,Pollock Pines
-120.323,39.011,Wentworth Springs,530.644.2349/530.622.5061,mid jun-mid oct,CA,Placerville
-123.476,41.932,West Branch,530.493.2243/530.842.6131,,CA,Happy Camp
-121.508,40.034,West Branch,,,CA,Magalia
-119.243,37.345,West Kaiser,559.855.5355/559.297.0706,,CA,Shaver Lake
-120.44,38.871,West Point,530.644.2349/530.622.5061,,CA,
-121.489,38.126,Westgate Landing Regional Park,209.953.8800,,CA,Lodi
-123.791,39.68,Westport State Beach,707.937.5804,,CA,Westport
-123.055,38.323,Westside Regional Park,707.875.3540,,CA,Bodega Bay
-119.274,34.513,Wheeler Gorge,805.646.4348/805.961.5778,all year,CA,Ojai
-119.496,37.332,Whiskers,559.877.2218/559.297.0706,,CA,Oakhurst
-119.44,37.286,Whisky Falls,559.877.2218/559.297.0706,,CA,North Fork
-120.847,39.32,White Cloud,530.288.3231/530.265.4531,mid may-mid sep,CA,Nevada City
-121.574,36.326,White Oaks,831.385.5434/805.961.5778,,CA,Greenfield
-118.635,35.844,White River,559.539.2607/559.784.1500,mid may-late sep,CA,Wofford Heights
-116.016,33.984,White Tank - Joshua Tree National Park,760.367.5500,all year,CA,
-119.647,37.873,White Wolf - Yosemite National Park,209.372.0200,,CA,Lee Vining
-121.142,39.889,Whitehorse,530.283.0555/530.283.2050,,CA,Quincy
-122.685,39.92,Whitlock,530.934.1250/530.934.3316,mid may-mid nov,CA,Paskenta
-118.23,36.589,Whitney Portal,760.876.6200/760.873.2400,mid may-mid oct,CA,Lone Pine
-115.489,33.044,Wiest Lake,760.482.4384,,CA,Brawley
-120.601,39.566,Wild Plum,530.288.3231/530.265.4531,early jun-mid oct,CA,Sierra City
-117.342,33.582,Wildomar,909.736.1811/626.574.1613,,CA,Lake Elsinore
-117.185,36.266,Wildrose - Death Valley National Park,760.786.3200,all year,CA,
-114.888,33.494,Wiley Well,,,CA,
-116.592,33.04,William Heise,760.765.0650,,CA,Julian
-120.158,39.139,William Kent,530.543.2600/530.543.2600,mid may-mid oct,CA,Tahoe City
-121.011,35.981,Williams Hill Rec Area,831.630.5000,,CA,San Miguel
-118.561,37.194,Willow,760.873.2500/760.873.2400,,CA,Bishop
-120.828,41.013,Willow Creek,530.299.3215/530.233.5811,mid may-mid oct,CA,Adin
-118.661,36.189,Wishon,559.539.2607/559.784.1500,all year,CA,Springville
-119.535,37.297,Wishon Point,559.877.2218/559.297.0706,early may-mid sep,CA,Oakhurst
-118.988,37.01,Wishon Village,,,CA,
-119.697,38.578,Wolf Creek,530.644.2349/530.622.5061,early jun-late aug,CA,Pollock Pines
-120.548,39.485,Woodcamp,530.994.3401/530.265.4531,mid jun-mid oct,CA,Sierraville
-120.518,39.333,Woodchuck,530.288.3231/530.265.4531,,CA,
-120.008,38.687,Woods Lake,209.295.4251/530.622.5061,mid jul-mid oct,CA,Kit Carson
-122.092,39.918,Woodson Bridge State Rec Area,530.839.2112,mid may-late dec,CA,Corning
-120.874,37.843,Woodward Reservoir,209.847.3304,,CA,Oakdale
-123.094,38.4,Wrights Beach - Sonoma Coast State Park,707.875.3483,all year,CA,Bodega Bay
-120.238,38.846,Wrights Lake,530.644.2349/530.622.5061,early jul-late sep,CA,Kyburz
-120.986,39.727,Wyandotte,530.534.6500/530.283.2050,mid may-mid oct,CA,La Porte
-120.388,38.89,Yellowjacket,530.644.2349/530.622.5061,early jun-late aug,CA,Pollock Pines
-121.765,38.667,Yolo County Fair RV,530.402.2222,,CA,Woodland
-119.595,37.828,Yosemite Creek - Yosemite National Park,209.372.0200,,CA,
-120.491,39.616,Yuba Pass,530.994.3401/530.265.4531,early jun-mid oct,CA,Sierraville
-117.047,34.052,Yucaipa Regional Park,909.790.3127,all year,CA,Yucaipa
-115.375,46.073,25 Mile,/208.983.1950,,ID,Kooskia
-115.217,43.609,Abbot,208.727.5020/208.737.3200,,ID,Featherville
-113.542,44.961,Agency Creek,,,ID,Tendoy
-116.999,48.176,Albeni Cove - Oldtown,208.437.3133,mid may-late aug,ID,Oldtown
-111.695,42.138,Albert Moser,208.847.0375/208.557.5760,early jun-late oct,ID,Preston
-114.878,43.907,Alturas Inlet,208.727.5000/208.737.3200,early jun-late aug,ID,Obsidian
-116.132,44.702,Amanita,208.382.7400/208.373.4100,mid may-mid sep,ID,Donnelly
-116.186,44.335,Antelope Annex,208.365.7000/208.373.4100,early jun-late aug,ID,Cascade
-115.536,46.215,Apgar,208.926.6400/208.476.8273,,ID,Kooskia
-115.615,46.841,Aquarius,208.476.8223/208.476.8273,,ID,Headquarters
-115.924,43.598,Arrowrock Reservoir Dispersed,,,ID,Boise
-115.708,43.901,Bad Bear,208.392.6681/208.373.4100,,ID,Idaho City
-115.711,43.663,Badger Creek,208.587.7961/208.373.4100,,ID,Boise
-114.564,43.745,Baker Creek Camping Area,208.727.5000/208.737.3200,,ID,
-114.949,42.545,Balanced Rock County Park,208.734.9491,,ID,Castleford
-115.737,43.749,Bald Mountain,208.392.6681/208.373.4100,,ID,Idaho City
-116.119,44.074,Banks,,,ID,Banks
-115.649,44.326,Barneys,208.259.3361/208.373.4100,early jul-late oct,ID,Lowman
-114.819,44.263,Basin Creek,208.727.5000/208.737.3200,,ID,Ketchum
-115.075,43.606,Baumgartner,208.727.5020/208.737.3200,mid may-late aug,ID,Featherville
-114.261,44.386,Bayhorse,208.879.6200,,ID,Challis
-114.479,44.998,Beagle Creek Cua,208.756.5100/208.756.5100,,ID,Challis
-114.379,42.227,Bear Gulch,208.678.0430/208.737.3200,,ID,Burley
-111.258,42.032,Bear Lake State Park,208.945.2565,mid may-late dec,ID,St.Charles
-115.37,44.411,Bear Valley,208.259.3361/208.373.4100,,ID,Stanley
-116.668,47.607,Beauty Creek,/208.765.7223,,ID,Coeur dAlene
-115.146,44.414,Beaver Creek,208.849.4101/208.756.5100,,ID,Stanley
-116.86,48.735,Beaver Creek,208.443.2512/208.765.7223,,ID,
-111.529,42.02,Beaver Creek,208.847.0375/208.557.5760,early jun-late aug,ID,St Charles
-111.906,43.825,Beaver Dick Park,208.356.3139,,ID,Rexburg
-116.844,47.474,Bell Bay,/208.765.7223,mid may-late aug,ID,Coeur DAlene
-115.235,44.32,Bench Creek C/G,208.849.4101/208.756.5100,,ID,Stanley
-113.603,42.326,Bennett Springs,208.678.0430/208.737.3200,,ID,Burley
-115.953,47.793,Berlin Flat,/208.765.7223,,ID,Wallace
-114.4,44.411,Big Bayhorse,208.879.4100/208.756.5100,,ID,Stanley
-116.12,47.302,Big Creek,208.245.2531/208.765.7223,,ID,St. Maries
-113.577,44.609,Big Eightmile /Trailhead,208.768.2500/208.756.5100,,ID,Leadore
-111.118,43.322,Big Elk,208.523.1412/208.557.5760,mid may-late sep,ID,Irwin
-116.26,44.501,Big Flat,208.253.0100/208.634.0700,,ID,Cambridge
-116.098,47.823,Big Hank,/208.765.7223,early jun-late aug,ID,Kingston
-115.443,43.619,Big Roaring River Lake,208.587.7961/208.373.4100,,ID,Pine
-112.097,42.763,Big Springs,208.766.5900/208.557.5760,mid may-mid sep,ID,Lava Hot Sprin
-111.256,44.498,Big Springs,208.558.7301/208.557.5760,early jun-late oct,ID,
-115.431,43.622,Big Trinity Lake,208.587.7961/208.373.4100,,ID,Mountain Home
-112.859,44.064,Birch Creek,,,ID,Mud Lake
-115.175,43.621,Bird Creek,208.727.5020/208.737.3200,,ID,Featherville
-115.589,43.796,Black Rock,208.392.6681/208.373.4100,early may-mid sep,ID,Idaho City
-111.604,42.843,Blackfoot Reservoir,,,ID,Soda Springs
-114.732,44.281,Blind Creek,208.879.4100/208.756.5100,,ID,Stanley
-111.154,43.32,Blowout,208.523.1412/208.557.5760,mid may-mid sep,ID,Irwin
-115.859,44.36,Boiling Springs,208.365.7000/208.373.4100,,ID,Smiths Ferry
-114.753,44.371,Bonanza Volunteer Camp,208.879.4100/208.756.5100,,ID,Stanley
-115.311,44.151,Bonneville,208.259.3361/208.373.4100,all year,ID,Lowman
-114.168,42.166,Bostetter,208.678.0430/208.737.3200,,ID,Oakley
-114.544,43.781,Boulder View,208.727.5000/208.737.3200,mid may-late aug,ID,Ketchum
-114.461,44.038,Boulder White Clouds,208.879.6200,mid may-mid oct,ID,Challis
-114.325,43.722,Boundary,208.622.5371/208.737.3200,,ID,Sun Valley
-115.293,44.531,Boundary Creek /Complex,208.849.4101/208.756.5100,,ID,Stanley
-116.393,46.856,Boville City Park,,all year,ID,Boville
-114.881,43.607,Bowns,208.727.5020/208.737.3200,,ID,Fairfield
-111.405,44.379,Box Canyon,208.558.7301/208.557.5760,mid may-mid sep,ID,Island Park
-115.443,46.083,Boyd Creek,/208.983.1950,,ID,Lowell
-115.207,45.784,Bridge Creek,208.842.2245/208.983.1950,,ID,Elk City
-116.811,44.741,Brownlee,208.549.4200/208.634.0700,,ID,Cambridge
-115.693,42.91,Bruneau Dunes State Park,208.366.7919,all year,ID,Bruneau
-116.332,48.892,Brush Lake,208.267.5561/208.765.7223,early mar-late nov,ID,Bonners Ferry
-115.54,44.682,Buck Mountain,208.382.7400/208.373.4100,,ID,Landmark
-115.74,44.936,Buckhorn,208.634.0600/208.634.0700,,ID,Cascade
-111.369,44.424,Buffalo,208.558.7301/208.557.5760,early jun-mid sep,ID,Island Park
-115.259,44.301,Bull Trout Lake,208.259.3361/208.373.4100,all year,ID,Stanley
-116.282,47.633,Bumblebee,/208.765.7223,early jun-late aug,ID,Kingston
-115.913,45.269,Burgdorf,208.634.0400/208.634.0700,,ID,McCall
-111.425,44.434,Buttermilk,208.558.7301/208.557.5760,early jun-mid sep,ID,Island Park
-116.273,44.655,Cabin Creek,208.253.0100/208.634.0700,,ID,Council
-111.215,43.328,Calamity,208.523.1412/208.557.5760,mid may-late sep,ID,Irwin
-116.102,47.13,Camp 3,208.245.2531/208.765.7223,,ID,St. Maries
-115.709,44.891,Camp Creek,208.634.0600/208.634.0700,,ID,Cascade
-114.858,43.628,Canyon,208.727.5020/208.737.3200,,ID,Fairfield
-116.116,44.188,Canyon,208.365.7000/208.373.4100,,ID,Banks
-116.234,46.556,Canyon Creek - Dworshak Reservoir,208.476.1268,early apr-late nov,ID,Orofino
-114.426,43.82,Caribou,208.727.5000/208.737.3200,,ID,Ketchum
-111.552,42.821,Caribou County Park,,,ID,Soda Springs
-116.196,44.327,Cartwright Ridge,208.365.7000/208.373.4100,,ID,Emmett
-114.855,44.256,Casino Creek,208.727.5000/208.737.3200,,ID,Stanley
-115.968,45.829,Castle Creek,208.983.1963/208.983.1950,,ID,
-116.289,47.051,Cedar Creek,208.245.2531/208.765.7223,,ID,Clarkia
-115.08,46.87,Cedars,208.476.8223/208.476.8273,,ID,
-116.524,43.299,Celebration County Park,208.495.2745,,ID,Melba
-115.203,43.614,Chaparral,208.727.5020/208.737.3200,,ID,Featherville
-115.81,45.213,Chinook,208.634.0400/208.634.0700,,ID,McCall
-114.906,44.164,Chinook Bay,208.727.5000/208.737.3200,,ID,Stanley
-113.709,42.069,City of Rocks National Reserve,208.824.5519,,ID,Almo
-111.532,42.094,Cloverleaf,208.847.0375/208.557.5760,mid may-mid sep,ID,St. Charles
-116.441,44.949,Cold Spring,208.634.0400/208.634.0700,,ID,New Meadows
-116.113,44.195,Cold Springs,208.365.7000/208.373.4100,,ID,Cascade
-114.944,46.467,Colgate Camp,208.942.0307/208.476.8273,,ID,
-115.416,47.159,Conrad Crossing,208.245.4517/208.765.7223,,ID,Avery
-116.169,48.985,Copper Creek,208.267.5561/208.765.7223,early may-late oct,ID,Bonners Ferry
-113.929,43.608,Copper Creek,208.622.5371/208.737.3200,,ID,Carey
-114.684,45.369,Corn Creek /Boat Ramp,208.865.2700/208.756.5100,,ID,North Fork
-116.025,45.682,Corral Creek,208.983.1963/208.983.1950,,ID,White Bird
-115.883,42.91,Cottonwood - C. J. Strike Reservoir,,,ID,Mountain Home
-114.08,44.668,Cottonwood Rec Site - Salmon River,208.756.5400,,ID,Challis
-114.053,45.083,Cougar Point,208.756.5100/208.756.5100,,ID,Salmon
-115.948,42.938,Cove - C. J. Strike Reservoir,,,ID,Bruneau
-115.653,44.291,Cozy Cove,208.259.3361/208.373.4100,early jul-late oct,ID,Garden Valley
-114.523,45.103,Crags  Complex,208.756.5100/208.756.5100,,ID,Cobalt
-115.531,45.794,Crooked River,208.842.2245/208.983.1950,,ID,Elk City
-112.691,42.071,Curlew,208.766.5900/208.557.5760,mid may-mid sep,ID,Malad City
-115.287,43.445,Curlew Creek,,,ID,Pine
-114.662,44.4,Custer No. 1 C/G,208.879.4100/208.756.5100,,ID,Stanley
-115.283,44.528,Dagger Falls,208.849.4101/208.756.5100,,ID,Stanley
-116.289,46.507,Dam View - Dworshak Reservoir,208.476.1255,early apr-late nov,ID,Orofino
-111.488,42.107,Davis Canyon Overflow,208.847.0375/208.557.5760,,ID,Saint Charles
-114.27,44.344,Deadman Hole Dispersed,,,ID,Challis
-115.659,44.082,Deadwood,208.259.3361/208.373.4100,,ID,Boise
-114.708,45.714,Deep Creek,406.821.3269/406.363.7121,,ID,
-115.553,44.408,Deer Flat,208.259.3361/208.373.4100,,ID,
-116.22,46.625,Dent Acres - Dworshak Reservoir,208.476.1255,mid apr-late nov,ID,Orofino
-116.031,47.771,Devils Elbow,/208.765.7223,early jun-late aug,ID,Kingston
-111.197,42.699,Diamond Creek,208.547.4356/208.557.5760,mid may-mid sep,ID,Auburn
-114.282,42.173,Diamondfield Jack,208.678.0430/208.737.3200,,ID,
-115.296,45.747,Ditch Creek,208.842.2245/208.983.1950,,ID,Elk City
-115.306,43.528,Dog Creek,208.587.7961/208.373.4100,,ID,Pine
-115.619,46.868,Dog Creek Camp,208.476.8223/208.476.8273,mid may-late sep,ID,
-116.093,44.726,Donnelly Lakeside City Park,,,ID,Donnelly
-112.143,42.058,Dry Canyon,208.766.5900/208.557.5760,mid may-mid sep,ID,Malad City
-114.535,43.78,Easley,208.727.5000/208.737.3200,early jun-late aug,ID,Ketchum
-114.329,44.265,East Fork,,,ID,Challis
-116.175,44.331,Eastside,208.365.7000/208.373.4100,early jun-late aug,ID,Ola
-114.515,45.305,Ebenezer,208.865.2700/208.756.5100,,ID,North Fork
-115.621,43.963,Edna Creek,208.392.6681/208.373.4100,,ID,Idaho City
-111.855,43.962,Egin Lakes,208.524.7500,,ID,St. Anthony
-111.855,43.962,Egin Lakes,208.524.7500,,ID,St. Anthony
-114.621,44.426,Eightmile,208.879.4100/208.756.5100,,ID,Stanley
-111.585,42.488,Eightmile Canyon,208.847.0375/208.557.5760,,ID,Soda Springs
-116.169,46.772,Elk Creek,208.875.1701/208.476.8273,all year,ID,Elk River
-114.645,46.328,Elk Summit,208.942.0307/208.476.8273,,ID,
-115.291,43.541,Elks Flat,208.587.7961,mid may-late sep,ID,Mountain Home
-116.324,47.008,Emerald Creek,208.245.2531/208.765.7223,,ID,Fernwood
-111.557,42.37,Emigration,208.847.0375/208.557.5760,mid jun-late aug,ID,Montpelier
-115.416,43.4,Evans Creek,208.587.7961/208.373.4100,,ID,Mountain Home
-116.533,48.075,Evans Landing,208.263.5111/208.765.7223,,ID,Careywood
-116.387,44.893,Evergreen,208.253.0100/208.634.0700,mid may-late oct,ID,New Meadows
-115.385,43.426,Fall Creek,,,ID,Mountain Home
-111.361,43.433,Falls,208.523.1412/208.557.5760,mid may-mid sep,ID,Swan Valley
-116.546,47.966,Farragut State Park,208.683.2425,all year,ID,Athol
-114.187,42.163,Father And Sons,208.678.0430/208.737.3200,,ID,Mariom
-115.284,44.428,Fir Creek,208.259.3361/208.373.4100,,ID,Stanley
-116.081,45.857,Fish Creek,208.983.1963/208.983.1950,,ID,Grangeville
-113.824,43.432,Fish Creek Reservoir,208.732.7200,,ID,Shoshone
-115.541,45.717,Five Mile,208.842.2245/208.983.1950,,ID,Elk City
-114.818,43.542,Five Points,208.727.5020/208.737.3200,,ID,Fairfield
-115.292,46.721,Flat Creek Camp,208.476.8223/208.476.8273,,ID,
-111.341,44.496,Flat Rock,208.558.7301/208.557.5760,mid may-mid sep,ID,Island Park
-114.717,44.291,Flat Rock C/G,208.879.4100/208.756.5100,,ID,Stanley
-115.39,47.113,Fly Flat,208.245.4517/208.765.7223,,ID,Avery
-115.31,46.056,Fog Mountain,,,ID,Lowell
-115.691,44.864,Four Mile,208.634.0600/208.634.0700,,ID,Cascade
-116.284,46.404,Freeman Creek - Dworshak State Park,208.476.5994,all year,ID,Nezperce
-116.108,44.525,French Creek,208.382.7400/208.373.4100,mid may-mid sep,ID,Cascade
-115.387,45.78,French Gulch,208.842.2245/208.983.1950,,ID,Elk City
-114.065,43.976,Garden Creek,208.879.6200,mid may-mid oct,ID,Arco
-116.435,48.19,Garfield Bay,208.255.5681,,ID,Garfield Bay
-116.436,48.188,Garfield Bay Access Area - IFG,208.255.5681,,ID,Sagle
-115.313,46.057,Gedney Creek,,,ID,Lowell
-116.675,47.009,Giant White Pine,208.875.1701/208.476.8273,,ID,Princeton
-114.933,44.2,Glacier View,208.727.5000/208.737.3200,early jun-mid sep,ID,Stanley
-115.363,46.069,Glover Creek,/208.983.1950,,ID,Lowell
-115.407,47.137,Gold Flat,208.245.4517/208.765.7223,,ID,Avery
-115.485,44.936,Golden Gate,208.382.7400/208.373.4100,,ID,Yellow Pine
-112.238,42.636,Goodenough Creek,,,ID,Mccammon
-116.236,43.561,Gowen Field Military,208.272.4451,,ID,Boise City
-115.275,43.963,Graham Bridge,208.392.6681/208.373.4100,,ID,Idaho City
-115.913,46.824,Grandad Creek - Dworshak Reservoir,,,ID,Headquarters
-115.151,44.149,Grandjean,208.727.5000/208.737.3200,,ID,Lowman
-111.314,44.175,Grandview,208.558.7301/208.557.5760,mid may-mid sep,ID,Ashton
-115.128,45.725,Granite Springs,208.842.2245/208.983.1950,,ID,Dixie
-111.379,42.937,Gravel Creek,208.547.4356/208.557.5760,mid may-mid sep,ID,Soda Springs
-111.856,43.037,Graves Creek,,,ID,Blackfoot
-115.87,43.806,Grayback Gulch,208.392.6681/208.373.4100,early may-mid sep,ID,Idaho City
-116.408,48.178,Green Bay,,,ID,Sandpoint
-116.168,45.068,Grouse,208.634.0400/208.634.0700,early jul-late oct,ID,McCall
-114.338,45.34,Halfway Gulch Cua,208.865.2700/208.756.5100,,ID,Shoup
-115.527,45.509,Halfway House,208.842.2245/208.983.1950,,ID,Dixie
-116.324,45.744,Hammer Creek,,,ID,Grangeville
-115.898,44.24,Hardscrabble,208.365.7000/208.373.4100,,ID,Emmett
-116.788,47.453,Harrison City Campground,208.689.3212,,ID,Harrison
-111.507,42.191,Harrys Hollow,208.847.0375/208.557.5760,,ID,Saint Charles
-112.33,42.512,Hawkins Reservoir,,,ID,Arimo
-112.333,42.513,Hawkins Reservoir Access - IFG,,,ID,Downey
-113.19,44.667,Hawley Creek - Lower,208.768.2500/208.756.5100,,ID,Leadore
-115.697,43.909,Hayfork,,,ID,Idaho City
-116.143,45.202,Hazard Lake,208.634.0400/208.634.0700,early jul-late oct,ID,McCall
-111.947,42.323,Heart Mountain Spring,,,ID,Swanlake
-115.471,44.097,Helende,208.259.3361/208.373.4100,all year,ID,Lowman
-115.219,47.065,Heller Creek,208.245.4517/208.765.7223,,ID,Superior MT
-116.816,45.045,Hells Canyon Park  - Hells Canyon National Rec Area,541.426.4978/541.523.6391,,ID,McCall
-117.039,46.391,Hells Gate State Park,208.799.5015,all year,ID,Lewiston
-111.373,44.62,Henrys Lake State Park,208.558.7532,early jun-late oct,ID,Island Park
-113.759,42.546,Heyburn Riverside RV Park,208.431.2977,,ID,Heyburn
-116.762,47.377,Heyburn State Park,208.686.1308,all year,ID,Plummer
-116.77,47.355,Heyburn State Park,208.686.1308,all year,ID,Plummer
-116.686,47.349,Heyburn State Park,208.686.1308,all year,ID,St. Maries
-115.179,46.832,Hidden Creek,208.476.8223/208.476.8273,,ID,Pierce
-116.178,44.327,Hollywood Point,208.365.7000/208.373.4100,,ID,Ola
-114.53,44.248,Holman Creek,208.727.5000/208.737.3200,,ID,Clayton
-115.648,44.323,Homers,208.259.3361/208.373.4100,,ID,Cascade
-116.477,47.737,Honeysuckle,/208.765.7223,,ID,Coeur d'Alene
-114.458,45.504,Horse Creek Hot Spring,208.865.2700/208.756.5100,,ID,Shoup
-115.916,44.518,Horsethief Reservoir Public Access - IFG,,,ID,Cascade
